일련번호,인명피해수,재산피해금액,소방서명,서센터명,소방지역대명,화재발생일자,화재발생시간,접수일자,접수시각,출동일자,출동시각,현장도착일자,현장도착시각,초진일자,초진시각,완진일자,완진시간,출동소요시간,화재진압시간,현장소방서거리,현장안전센터거리,현장소방지역대거리,시군구명,읍면동명,시설장소소분류명,화재유형명,발화지점,발화원인,발화요인대분류명,전체인력수합계,동원장비수,날씨,온도,습도,시간단위풍속,시간단위풍향,특보내용
51,0,0,춘천소방서,후평119안전센터,,20200501,24700,20200501,24735,20200501,24913,20200501,31908,20200501,154000,20200501,45843,2955,13935,18,18,0,춘천시,동면,국유림,임야,산중턱,입산자실화,부주의,77,6,맑음,27,45,225,4,
52,0,0,홍천소방서,홍천119안전센터,동면119지역대,20200501,32100,20200501,32156,20200501,32233,20200501,33537,20200501,161000,20200502,84000,1304,50423,14,14,11,홍천군,동면,사유림,임야,산정상,담뱃불,부주의,112,13,맑음,28,37,225,4,
53,0,0,철원소방서,김화119안전센터,,20200503,125100,20200503,125138,20200503,125243,20200503,11026,20200503,153006,20200503,504006,1743,42940,18,17,0,철원군,근북면,국유림,임야,산중턱,미상,미상,134,37,맑음,26,53,270,4,
54,0,0,철원소방서,동송119안전센터,,20200506,112600,20200506,112643,20200506,112816,20200506,113919,20200506,5341,20200506,12041,1103,14122,18,10,0,철원군,철원읍,국유림,임야,산아래,기타,부주의,71,21,맑음,21,42,135,4,
55,0,0,홍천소방서,홍천119안전센터,,20200508,25000,20200508,25035,20200508,25105,20200508,30042,20200508,151059,20200508,303059,937,3017,9,9,0,홍천군,홍천읍,국유림,임야,산아래,담뱃불,부주의,22,6,맑음,27,11,270,,
56,0,0,춘천소방서,신북119안전센터,,20200531,73400,20200531,73403,20200531,75420,20200531,80431,20200531,212021,20200531,92021,1011,11550,11,6,0,춘천시,신북읍,사유림,임야,산중턱,쓰레기소각장,부주의,20,6,맑음,25,54,225,4,
57,0,0,춘천소방서,후평119안전센터,,20200608,31500,20200608,31524,20200608,31550,20200608,35613,20200608,181517,20200608,61517,4023,21904,59,59,15,춘천시,동면,국유림,임야,산정상,미상,미상,49,10,맑음,32,45,270,4,
58,0,0,춘천소방서,후평119안전센터,,20200613,30700,20200613,30719,20200613,31444,20200613,33102,20200613,170000,20200613,60259,1618,23157,8,8,0,춘천시,동면,국유림,임야,산중턱,입산자실화,미상,87,19,맑음,34,25,270,4,
59,0,0,홍천소방서,홍천119안전센터,,20200623,100100,20200623,100131,20200623,100505,20200623,101216,20200623,112052,20200623,112052,711,10836,10,10,5,홍천군,동면,국유림,임야,산정상,미상,미상,133,15,맑음,28,59,270,4,
60,0,200,동해소방서,북삼119안전센터,삼화119지역대,20200623,64100,20200623,64102,20200623,64110,20200623,73200,20200623,201100,20200623,904500,5050,21300,12,9,4,동해시,삼화동,국유림,임야,산정상,미상,미상,46,37,맑음,20,83,45,4,
61,0,0,횡성소방서,공근119안전센터,,20200703,41700,20200703,41755,20200703,41913,20200703,42528,20200703,162909,20200703,403540,615,1012,5,3,0,횡성군,횡성읍,사유림,임야,산중턱,기타,부주의,29,9,맑음,27,36,135,4,
62,0,0,춘천소방서,신북119안전센터,,20201006,14800,20201006,14803,20201006,30827,20201006,33559,20201006,165400,20201006,405600,2732,12001,30,21,0,춘천시,사북면,국유림,임야,산정상,담뱃불,부주의,61,18,맑음,18,41,225,4,
63,0,0,홍천소방서,서석119안전센터,,20201009,45000,20201009,45042,20201009,45205,20201009,45654,20201009,213820,20201009,120000,449,70306,33,3,0,홍천군,서석면,국유림,임야,산중턱,입산자실화,미상,51,7,맑음,18,56,45,4,풍랑주의보
64,0,0,홍천소방서,홍천119안전센터,,20201011,71100,20201011,71134,20201011,71245,20201011,72409,20201011,3647,20201011,123647,1124,51238,16,16,7,홍천군,화촌면,국유림,임야,산중턱,미상,미상,45,11,맑음,8,94,180,4,
65,0,0,홍천소방서,홍천119안전센터,,20201013,23800,20201013,23829,20201013,24124,20201013,25516,20201013,164019,20201013,405940,1352,20424,17,17,8,홍천군,화촌면,국유림,임야,산중턱,미상,미상,86,12,맑음,18,51,225,4,
66,0,0,홍천소방서,홍천119안전센터,,20201018,13600,20201018,13657,20201018,13657,20201018,15525,20201018,152621,20201018,50921,1828,31356,16,16,0,홍천군,화촌면,국유림,임야,산정상,미상,미상,38,7,맑음,18,42,270,4,
67,0,0,고성소방서,거진119안전센터,현내119지역대,20201025,115800,20201025,115800,20201025,120000,20201025,121800,20201025,155500,20201025,35500,1800,33700,27,21,11,고성군,현내면,국유림,임야,산정상,미상,미상,156,24,맑음,20,20,270,4,
68,0,0,정선소방서,신동119안전센터,,20201029,15500,20201029,20008,20201029,20308,20201029,21821,20201029,160213,20201029,42743,1513,20922,36,6,0,정선군,신동읍,국유림,임야,산아래,논/밭두렁,부주의,97,17,맑음,17,19,225,4,
69,0,0,홍천소방서,양덕원119안전센터,,20201103,20800,20201103,20820,20201103,21113,20201103,22455,20201103,164500,20201103,50000,1342,23505,29,8,0,홍천군,남면,국유림,임야,산중턱,군경사격장,기타,72,20,맑음,7,22,225,12,
70,0,0,철원소방서,동송119안전센터,,20201104,124500,20201104,124509,20201104,124717,20201104,125254,20201104,131345,20201104,14752,537,5458,13,2,0,철원군,동송읍,국유림,임야,산중턱,담뱃불,부주의,105,9,맑음,6,23,270,4,
71,0,605,동해소방서,북삼119안전센터,삼화119지역대,20201108,22700,20201108,22715,20201108,22743,20201108,24738,20201108,31225,20201108,44045,1955,15307,14,10,6,동해시,신흥동,사유림,임야,산아래,미상,부주의,123,59,맑음,9,41,225,4,건조주의보
72,0,0,홍천소방서,홍천119안전센터,,20201116,123800,20201116,123806,20201116,123908,20201116,124656,20201116,134341,20201116,115041,748,110345,8,8,0,홍천군,홍천읍,사유림,임야,산정상,입산자실화,부주의,0,0,맑음,13,59,225,4,
73,0,145,횡성소방서,우천119안전센터,,20201201,95900,20201201,95929,20201201,100032,20201201,101725,20201201,224549,20201201,114707,1653,12942,17,8,0,횡성군,우천면,사유림,임야,산아래,건물,기계적요인,104,10,맑음,-1,50,225,4,
74,0,0,화천소방서,화천119안전센터,,20201203,95800,20201203,95826,20201203,95926,20201203,102137,20201203,152547,20201206,32547,2211,170410,32,32,18,철원군,원남면,국유림,임야,산정상,미상,미상,102,3,맑음,-5,63,180,4,
75,0,0,홍천소방서,홍천119안전센터,동면119지역대,20201208,83700,20201208,83749,20201208,84042,20201208,84345,20201208,211500,20201208,104305,303,15920,6,6,3,홍천군,동면,사유림,임야,산아래,기타,부주의,84,12,맑음,-3,50,180,4,
76,0,0,원주소방서,신림119안전센터,,20201212,114300,20201212,114329,20201212,114405,20201212,120631,20201212,5019,20201212,10933,2226,10302,24,11,0,원주시,신림면,사유림,임야,산중턱,기타,부주의,53,13,맑음,3,42,315,4,
77,0,0,원주소방서,신림119안전센터,,20201212,31600,20201212,31603,20201212,31711,20201212,32146,20201212,172528,20201212,70700,435,34514,27,11,0,원주시,신림면,국유림,임야,산중턱,담뱃불,부주의,61,11,맑음,5,30,315,,
78,0,0,영월소방서,영월119안전센터,,20201225,22200,20201225,42215,20201225,42255,20201225,42806,20201225,175434,20201225,101534,511,54728,3,3,0,영월군,영월읍,국유림,임야,산중턱,담뱃불,부주의,118,13,맑음,-5,47,225,4,
79,0,330,강릉소방서,주문진119안전센터,,20210105,120900,20210105,120939,20210105,121151,20210105,122240,20210105,3757,20210105,125555,1049,3315,23,10,0,강릉시,연곡면,사유림,임야,산아래,기타,부주의,83,26,맑음,1,16,315,4,풍랑주의보
80,0,0,홍천소방서,홍천119안전센터,동면119지역대,20210112,114400,20210112,114416,20210112,114720,20210112,122313,20210112,130000,20210112,31053,3553,24740,28,28,24,홍천군,동면,공유림,임야,산정상,입산자실화,미상,48,3,맑음,-8,59,270,4,
81,0,0,인제소방서,인제119안전센터,,20210115,33900,20210115,33938,20210115,34538,20210115,35709,20210115,84000,20210116,113000,1131,193251,11,11,0,인제군,인제읍,국유림,임야,산정상,기타,자연적인요인,54,10,비,-2,69,315,12,
82,0,0,동해소방서,천곡119안전센터,,20210117,33600,20210117,33649,20210117,33807,20210117,34824,20210117,164748,20210117,60059,1017,21235,8,8,0,동해시,부곡동,사유림,임야,산중턱,담뱃불,부주의,275,24,맑음,1,17,315,4,
83,0,0,횡성소방서,공근119안전센터,,20210120,24600,20210120,24657,20210120,24852,20210120,30809,20210120,155249,20210120,50837,1917,20028,14,10,0,횡성군,공근면,사유림,임야,산중턱,입산자실화,미상,92,9,맑음,6,31,225,4,
84,0,0,홍천소방서,홍천119안전센터,,20210124,54700,20210124,54756,20210124,54857,20210124,55912,20210124,212607,20210124,92607,1015,32655,10,10,0,홍천군,홍천읍,사유림,임야,산아래,기타,전기적요인,17,3,맑음,7,62,180,4,
85,0,0,정선소방서,조양119안전센터,북평119지역대,20210205,21900,20210205,21927,20210205,22035,20210205,22909,20210205,162408,20210205,71113,834,44204,15,15,4,정선군,북평면,국유림,임야,산아래,기타,부주의,140,30,맑음,5,47,225,8,강풍주의보
86,0,0,삼척소방서,도계119안전센터,신기119지역대,20210209,11600,20210209,11622,20210209,11657,20210209,13335,20210209,161800,20210209,60000,1638,42625,20,12,0,삼척시,신기면,사유림,임야,평지,기타,부주의,369,43,맑음,6,27,315,4,건조주의보
87,0,264,홍천소방서,홍천119안전센터,동면119지역대,20210210,21200,20210210,21257,20210210,21344,20210210,23140,20210210,145025,20210210,35015,1756,11835,23,23,19,홍천군,동면,사유림,임야,산정상,입산자실화,부주의,41,3,맑음,6,70,135,4,
88,0,0,강릉소방서,옥계119안전센터,,20210216,22600,20210216,22624,20210216,22906,20210216,24523,20210216,164452,20210216,53408,1617,24845,29,1,0,강릉시,옥계면,사유림,임야,산정상,미상,부주의,209,32,맑음,1,30,315,8,
89,0,0,화천소방서,사내119안전센터,,20210217,44000,20210217,44000,20210217,44600,20210217,45100,20210217,182300,20210218,75300,500,150200,38,8,0,화천군,사내면,국유림,임야,산중턱,군경사격장,화학적요인,144,19,맑음,-8,34,0,4,
90,0,49636,양양소방서,양양119안전센터,,20210218,101400,20210218,101429,20210218,101521,20210218,122400,20210218,11757,20210219,41540,839,55140,7,7,0,양양군,양양읍,사유림,임야,산아래,논/밭두렁,부주의,1028,676,맑음,-1,32,225,8,건조경보
91,0,0,화천소방서,화천119안전센터,,20210220,11300,20210220,11300,20210220,11400,20210220,13600,20210220,151521,20210220,70000,2200,52400,22,18,20,화천군,상서면,국유림,임야,산중턱,미상,미상,241,18,맑음,14,55,270,4,
92,0,4857,정선소방서,임계119안전센터,여량면119지역대,20210220,35000,20210220,35005,20210220,35038,20210220,40708,20210220,94036,20210220,94036,1630,173328,29,28,12,정선군,여량면,국유림,임야,산아래,기타,부주의,421,53,맑음,12,30,45,4,
93,0,0,화천소방서,화천119안전센터,,20210222,21100,20210222,21118,20210222,21146,20210222,21844,20210222,144400,20210222,30600,658,4716,22,22,5,화천군,간동면,사유림,임야,산아래,미상,미상,81,14,맑음,14,39,270,4,건조주의보
94,0,0,홍천소방서,홍천119안전센터,북방119지역대,20210226,13300,20210226,13351,20210226,13751,20210226,20558,20210226,143015,20210226,60000,2807,35402,21,0,16,홍천군,북방면,사유림,임야,산정상,미상,미상,106,10,맑음,10,35,90,4,
95,1,6751,영월소방서,중동119안전센터,김삿갓119지역대,20210311,24600,20210311,24653,20210311,24705,20210311,25800,20210311,171209,20210312,75631,1055,165831,16,19,5,영월군,김삿갓면,사유림,임야,산아래,논/밭두렁,부주의,164,21,맑음,17,17,225,4,
96,0,0,영월소방서,중동119안전센터,김삿갓119지역대,20210312,71100,20210312,71136,20210312,71224,20210312,72840,20210312,223716,20210312,103916,1616,31036,18,24,8,영월군,김삿갓면,사유림,임야,산중턱,미상,미상,33,8,비,7,62,90,4,
97,0,9900,홍천소방서,홍천119안전센터,화촌119지역대,20210323,35200,20210323,35214,20210323,35541,20210323,35717,20210323,194808,20210324,124000,136,84243,13,13,0,홍천군,화촌면,사유림,임야,산중턱,미상,부주의,310,33,맑음,17,25,315,8,
98,0,0,삼척소방서,원덕119안전센터,가곡119지역대,20210330,21100,20210330,21109,20210330,21138,20210330,21740,20210330,155300,20210330,70000,602,44220,55,18,1,삼척시,가곡면,사유림,임야,산중턱,입산자실화,부주의,197,22,맑음,16,26,90,8,
99,0,67716,정선소방서,신동119안전센터,,20210331,33500,20210331,33510,20210331,33545,20210331,35545,20210331,182010,20210401,124630,2000,205045,32,15,0,정선군,신동읍,사유림,임야,산아래,논/밭두렁,부주의,302,186,맑음,22,8,225,4,건조주의보
100,0,0,양구소방서,양구119안전센터,동면119지역대,20210331,35600,20210331,45648,20210331,50003,20210331,51605,20210331,81000,20210401,110000,1602,174355,12,12,10,양구군,양구읍,국유림,임야,미상,미상,미상,98,15,맑음,20,13,315,4,
101,0,0,홍천소방서,홍천119안전센터,동면119지역대,20210417,93300,20210417,93354,20210417,93417,20210417,94541,20210417,100353,20210417,101440,1124,2859,10,10,6,홍천군,동면,사유림,임야,산아래,미상,부주의,54,12,맑음,9,62,225,4,
102,0,0,평창소방서,진부119안전센터,,20210417,120400,20210417,120442,20210417,120517,20210417,122702,20210417,4521,20210417,13150,2145,10448,42,16,0,평창군,진부면,공유림,임야,산정상,미상,미상,53,7,맑음,14,29,180,,
103,0,0,정선소방서,조양119안전센터,,20210418,10000,20210418,10059,20210418,10140,20210418,11847,20210418,143448,20210418,23448,1707,11601,16,16,23,정선군,정선읍,국유림,임야,평지,기타,부주의,31,12,맑음,13,30,90,4,
104,0,0,횡성소방서,공근119안전센터,,20210419,44500,20210419,44554,20210419,44707,20210419,51242,20210419,190000,20210419,83009,2535,31727,11,6,0,횡성군,공근면,국유림,임야,산중턱,담뱃불,부주의,151,17,맑음,19,30,135,4,
105,1,0,홍천소방서,양덕원119안전센터,,20210420,32200,20210420,32205,20210420,32311,20210420,34727,20210420,163433,20210420,45209,2416,10442,17,12,0,홍천군,남면,사유림,임야,산아래,논/밭두렁,부주의,64,21,맑음,26,22,315,4,
106,0,3850,평창소방서,대관령119안전센터,,20210421,122000,20210421,122045,20210421,122234,20210421,123246,20210421,135931,20210421,25124,1012,21838,56,7,0,평창군,대관령면,사유림,임야,산중턱,담뱃불,부주의,177,22,맑음,24,29,315,4,
107,0,0,양구소방서,양구119안전센터,,20210421,10800,20210421,10850,20210421,11010,20210421,13504,20210421,133925,20210421,15512,2454,2008,30,30,13,양구군,동면,국유림,임야,산아래,기타,화학적요인,52,5,맑음,26,17,315,4,
108,0,0,화천소방서,화천119안전센터,,20210421,43100,20210421,43157,20210421,43313,20210421,43919,20210421,164157,20210421,44406,606,447,5,5,0,화천군,화천읍,사유림,임야,평지,미상,미상,28,10,맑음,27,9,135,4,
109,0,2959,철원소방서,동송119안전센터,,20210422,12700,20210422,12707,20210422,12825,20210422,13723,20210422,135918,20210422,21618,858,3855,14,7,0,철원군,동송읍,사유림,임야,산중턱,성묘객,부주의,52,16,맑음,26,31,90,4,
110,0,0,원주소방서,신림119안전센터,,20210425,23200,20210425,23201,20210425,23516,20210425,31325,20210425,160845,20210425,54224,3809,22859,24,8,0,원주시,신림면,공유림,임야,산중턱,담뱃불,부주의,126,30,맑음,20,31,225,4,
111,0,0,원주소방서,단구119안전센터,,20210426,52900,20210426,52913,20210426,52958,20210426,53748,20210426,175312,20210426,55312,750,1524,4,4,0,원주시,단구동,사유림,임야,산아래,입산자실화,부주의,67,12,맑음,21,23,315,4,
112,0,0,인제소방서,인제119안전센터,,20210427,11300,20210427,11308,20210427,11636,20210427,13629,20210427,140429,20210427,22229,1953,4600,19,19,0,인제군,인제읍,사유림,임야,산중턱,기타,부주의,126,11,맑음,18,37,225,4,
113,0,0,삼척소방서,원덕119안전센터,,20210429,90700,20210429,90750,20210429,90937,20210429,92034,20210429,231103,20210430,10542,1057,34508,61,24,6,삼척시,가곡면,국유림,임야,산정상,기타,자연적인요인,103,21,맑음,6,95,270,4,
114,0,0,인제소방서,원통119안전센터,서화119지역대,20210506,53000,20210506,53053,20210506,53202,20210506,54500,20210506,181000,20210506,62332,1258,3832,28,20,7,인제군,서화면,국유림,임야,산아래,담뱃불,부주의,81,15,맑음,18,36,225,12,
115,0,0,삼척소방서,원덕119안전센터,임원119지역대,20210506,90600,20210506,90640,20210506,90915,20210506,92245,20210506,223934,20210506,103934,1330,11649,26,22,8,삼척시,원덕읍,국유림,임야,산아래,미상,미상,110,22,맑음,16,54,225,4,
